0.231373,0.686275,0.52549,0.690196,0.647059,0.796078,0.588235,0.501961,0.113725,0.517647,0.509804,0.52549,0.160784,0.678431,0.505882,0.67451,0.0028128,0.00359236,0.00229187,0.00373602,-0.00148851,-0.00141441,-0.00150519,-0.00140756,0.955565,0.884383,1,0.851914,0.000409076,0.000383216,0.000420911,0.000377339,0.024922,0.0324281,0.0207539,0.0335809,7.47916e-05,7.22355e-05,6.66748e-05,8.03254e-05
0.121569,0.278431,0.662745,0.666667,0.364706,0.678431,0.34902,0.580392,0.109804,0.509804,0.521569,0.529412,0.164706,0.321569,0.721569,0.752941,0.00189295,0.00373849,0.00252322,0.003062,-0.00125406,-0.00116868,-0.00123851,-0.00118092,1,0.810389,0.927005,0.859528,0.000346718,0.000304404,0.000334358,0.000316472,0.0219378,0.0445507,0.0300475,0.036573,6.86172e-05,9.85307e-05,8.58947e-05,8.31974e-05
0.113725,0.627451,0.247059,0.835294,0.333333,0.905882,0.494118,0.27451,0.117647,0.52549,0.509804,0.513725,0.196078,0.819608,0.709804,0.894118,0.00220308,0.00293333,0.00207147,0.00293563,-0.00074882,-0.000708014,-0.000748349,-0.000708863,0.992804,0.908607,1,0.901447,0.000196882,0.000181944,0.000197915,0.000182963,0.0274244,0.0365409,0.025866,0.0372044,1.62701e-05,1.82833e-05,1.52874e-05,1.71776e-05
0.0745098,0.494118,0.666667,0.780392,0.560784,0.682353,0.611765,0.568627,0.109804,0.521569,0.509804,0.521569,0.180392,0.447059,0.294118,0.572549,0.00155774,0.00316137,0.00239299,0.00312614,-0.000914198,-0.000861424,-0.000908967,-0.000858344,1,0.894072,0.969013,0.872737,0.000250771,0.000226494,0.00024384,0.000225195,0.0190742,0.0388942,0.0296297,0.0385831,1.6543e-05,2.27837e-05,2.28237e-05,2.61465e-05
0.223529,0.529412,0.576471,0.768627,0.627451,0.870588,0.556863,0.666667,0.101961,0.513725,0.505882,0.533333,0.168627,0.443137,0.54902,0.772549,0.0014824,0.00182866,0.0010847,0.00189362,-0.000788573,-0.000750427,-0.000790304,-0.000743766,1,0.921326,0.996056,0.883953,0.000209645,0.000196523,0.00021242,0.000191698,0.014014,0.0175145,0.0102741,0.0178361,1.49184e-05,1.67953e-05,1.69158e-05,2.43302e-05
0.105882,0.701961,0.211765,0.811765,0.517647,0.8,0.517647,0.47451,0.105882,0.505882,0.498039,0.541176,0.160784,0.470588,0.337255,0.768627,0.00441081,0.00560691,0.00281784,0.00507552,-0.00152792,-0.00143199,-0.00154663,-0.00144481,0.968893,0.839983,1,0.877984,0.000437236,0.000393021,0.000443624,0.000406684,0.0515989,0.0633482,0.0304872,0.0585846,5.17119e-05,7.75983e-05,5.95739e-05,6.13088e-05
0.0901961,0.580392,0.686275,0.619608,0.745098,0.8,0.541176,0.486275,0.109804,0.521569,0.513725,0.529412,0.152941,0.72549,0.407843,0.576471,0.00460205,0.00460041,0.00183415,0.00525514,-0.00148138,-0.00139246,-0.00147781,-0.00137665,1,0.877921,0.946506,0.813574,0.000423262,0.000394985,0.000429726,0.000384984,0.0562002,0.0552052,0.0211424,0.0631682,2.31977e-05,3.7765e-05,4.42552e-05,5.00319e-05
0.427451,0.364706,0.560784,0.729412,0.407843,0.788235,0.6,0.360784,0.121569,0.529412,0.521569,0.521569,0.207843,0.345098,0.482353,0.913725,0.00082851,0.000997256,0.000888258,0.00122708,-0.0015177,-0.00140759,-0.00149019,-0.0014082,1,0.771504,0.950222,0.789496,0.000419576,0.000373418,0.00040589,0.00037867,0.00372513,0.00389572,0.0038333,0.00589639,0.000100204,0.000122107,0.000111239,0.000117332
0.427451,0.639216,0.286275,0.611765,0.705882,0.682353,0.345098,0.458824,0.12549,0.505882,0.52549,0.517647,0.164706,0.364706,0.207843,0.631373,0.00110704,0.00132873,0.000842567,0.00151232,-0.00200774,-0.00187881,-0.00203799,-0.00189885,0.901401,0.729747,1,0.815061,0.000579672,0.000528957,0.000602675,0.000549339,0.00441617,0.00501707,0.0034242,0.00705032,0.000142716,0.000164302,0.000121671,0.000125951
0.435294,0.690196,0.537255,0.709804,0.509804,0.780392,0.560784,0.47451,0.121569,0.521569,0.52549,0.517647,0.2,0.917647,0.54902,0.803922,0.000722951,0.00107973,0.000790461,0.000956482,-0.00155961,-0.00144902,-0.00154345,-0.00145361,1,0.762593,0.925326,0.779509,0.00043573,0.000389248,0.000427614,0.000396625,0.00351483,0.00515264,0.00336784,0.00417759,8.56185e-05,0.000114535,8.67518e-05,9.7402e-05
0.34902,0.247059,0.341176,0.890196,0.623529,0.870588,0.615686,0.313725,0.129412,0.52549,0.529412,0.501961,0.219608,0.282353,0.333333,0.870588,0.00336149,0.00456501,0.00315086,0.00400878,-0.00108289,-0.00101237,-0.00108652,-0.00101715,0.982537,0.785987,1,0.816674,0.000284597,0.000255112,0.000285446,0.000260123,0.0341198,0.0460165,0.030887,0.0400268,7.2606e-05,7.65349e-05,7.10465e-05,7.5544e-05
0.109804,0.321569,0.866667,0.780392,0.243137,0.913725,0.643137,0.662745,0.121569,0.505882,0.529412,0.509804,0.196078,0.478431,0.623529,0.823529,0.00695828,0.00966884,0.00541286,0.00706054,-0.00167494,-0.00156488,-0.00168606,-0.00158258,0.984491,0.816411,1,0.852577,0.000477434,0.000431099,0.000485086,0.000448865,0.092749,0.127685,0.0722099,0.0932261,6.83259e-05,8.57537e-05,7.06146e-05,7.8548e-05
0.396078,0.364706,0.603922,0.666667,0.454902,0.701961,0.478431,0.556863,0.145098,0.54902,0.505882,0.482353,0.188235,0.27451,0.639216,0.788235,0.00152553,0.00236614,0.00160596,0.00225592,-0.00163886,-0.00151887,-0.00163981,-0.00153771,1,0.763465,0.961807,0.818066,0.000452902,0.000394774,0.000443195,0.000404888,0.00864099,0.0141401,0.0102147,0.0142239,9.93368e-05,0.000132654,0.000131981,0.000133413
0.290196,0.509804,0.513725,0.560784,0.513725,0.517647,0.521569,0.509804,0.145098,0.52549,0.513725,0.509804,0.121569,0.517647,0.756863,0.466667,5.20222e-05,0.000234594,0.000241925,0.000226658,-0.000650134,-0.000615783,-0.000646424,-0.000616214,0.995536,0.906094,1,0.909983,0.000168445,0.000156981,0.000164951,0.00015711,0.00020493,0.00147982,0.00153851,0.00142278,2.49728e-05,2.48033e-05,2.31966e-05,2.48085e-05
