0.0509804,0.772549,0.894118,0.52549,0.741176,0.231373,0.439216,0.266667,0.121569,0.517647,0.505882,0.505882,0.121569,0.505882,0.501961,0.521569,5.04023e-07,9.51377e-07,5.44978e-07,9.46874e-07,-7.45166e-06,-7.37814e-06,-7.43298e-06,-7.37904e-06,1,0.981438,0.99723,0.981442,1.30669e-06,1.28355e-06,1.3001e-06,1.28407e-06,3.69521e-06,7.61049e-06,4.17877e-06,7.5535e-06,7.60733e-08,9.64749e-08,8.42286e-08,9.52759e-08
0.0196078,0.470588,0.592157,0.486275,0.490196,0.419608,0.584314,0.45098,0.121569,0.52549,0.509804,0.521569,0.121569,0.521569,0.513725,0.521569,9.22952e-08,1.01651e-07,8.73512e-08,1.24839e-07,-5.85095e-06,-5.81805e-06,-5.84375e-06,-5.81514e-06,1,0.988363,0.998389,0.986973,9.83899e-07,9.76634e-07,9.82403e-07,9.75246e-07,2.47756e-07,2.53691e-07,2.07147e-07,3.56507e-07,4.56297e-08,5.04314e-08,4.64289e-08,5.15049e-08
0.0980392,0.415686,0.945098,0.427451,0.631373,0.619608,0.376471,0.529412,0.215686,0.4,0.913725,0.309804,0.121569,0.509804,0.509804,0.52549,9.69763e-07,1.73905e-06,1.52846e-06,1.60607e-06,-1.92768e-05,-1.91318e-05,-1.92265e-05,-1.91466e-05,1,0.975477,0.989172,0.979477,3.50041e-06,3.46176e-06,3.48803e-06,3.4687e-06,5.05788e-06,1.19331e-05,1.08057e-05,1.12672e-05,4.12835e-07,4.34167e-07,4.1278e-07,4.27188e-07
0.0196078,0.498039,0.623529,0.572549,0.501961,0.439216,0.552941,0.427451,0.12549,0.52549,0.521569,0.517647,0.12549,0.517647,0.513725,0.513725,7.36901e-08,1.58142e-07,9.71793e-08,1.55837e-07,-4.75131e-06,-4.71842e-06,-4.74122e-06,-4.71981e-06,1,0.984576,0.99463,0.984786,7.89345e-07,7.81531e-07,7.8702e-07,7.82309e-07,3.80539e-07,7.98739e-07,4.60233e-07,8.04115e-07,1.01173e-08,1.25769e-08,1.02634e-08,1.13191e-08
0.0235294,0.615686,0.560784,0.462745,0.588235,0.498039,0.482353,0.568627,0.121569,0.498039,0.505882,0.521569,0.121569,0.509804,0.517647,0.52549,2.22424e-07,3.75166e-07,2.85996e-07,3.48657e-07,-6.28876e-06,-6.22686e-06,-6.26442e-06,-6.23334e-06,1,0.977605,0.98941,0.979201,1.06578e-06,1.04678e-06,1.05907e-06,1.05094e-06,9.89548e-07,1.65913e-06,1.22252e-06,1.54618e-06,6.2658e-08,7.62488e-08,6.57052e-08,7.00137e-08
0.0196078,0.607843,0.603922,0.537255,0.615686,0.529412,0.490196,0.560784,0.12549,0.517647,0.517647,0.517647,0.12549,0.537255,0.533333,0.513725,6.68887e-08,1.18997e-07,7.00588e-08,1.15344e-07,-5.01287e-06,-4.97757e-06,-5.0051e-06,-4.98123e-06,1,0.987188,0.99786,0.987649,8.39936e-07,8.31154e-07,8.38154e-07,8.33025e-07,2.68743e-07,4.99293e-07,2.88016e-07,5.16814e-07,1.64348e-08,2.29897e-08,1.84614e-08,1.98511e-08
0.0627451,0.6,0.760784,0.603922,0.345098,0.568627,0.466667,0.588235,0.160784,0.709804,0.427451,0.454902,0.117647,0.533333,0.52549,0.505882,1.37871e-05,1.78755e-05,1.34434e-05,1.86479e-05,-4.33107e-05,-4.27169e-05,-4.33061e-05,-4.26173e-05,0.97543,0.9089,1,0.894542,7.49379e-06,7.2381e-06,7.52047e-06,7.18233e-06,8.09538e-05,0.000112934,8.04768e-05,0.000114243,2.58101e-06,2.74459e-06,2.50872e-06,2.77855e-06
0.156863,0.541176,0.337255,0.435294,0.65098,0.592157,0.709804,0.478431,0.121569,0.541176,0.486275,0.501961,0.121569,0.521569,0.521569,0.509804,2.32091e-05,5.23161e-05,4.26956e-05,4.64843e-05,-6.77798e-05,-6.48191e-05,-6.54077e-05,-6.49861e-05,1,0.769622,0.809116,0.787308,1.23766e-05,1.09079e-05,1.11777e-05,1.10186e-05,0.000200176,0.000434012,0.000326029,0.00036476,3.57716e-06,4.41593e-06,4.24994e-06,4.3545e-06
0.231373,0.454902,0.811765,0.764706,0.509804,0.639216,0.54902,0.619608,0.117647,0.482353,0.439216,0.509804,0.121569,0.517647,0.501961,0.541176,2.18106e-06,4.12075e-06,3.44734e-06,4.27265e-06,-3.23013e-05,-3.1494e-05,-3.16846e-05,-3.14465e-05,1,0.835763,0.856638,0.828531,6.0395e-06,5.69341e-06,5.75642e-06,5.67486e-06,1.11785e-05,2.00947e-05,1.52096e-05,2.06482e-05,7.67563e-07,1.25109e-06,1.19041e-06,1.27081e-06
0.0588235,0.305882,0.423529,0.607843,0.619608,0.517647,0.6,0.458824,0.12549,0.537255,0.490196,0.509804,0.121569,0.517647,0.52549,0.529412,4.24875e-06,8.78547e-06,8.3118e-06,8.44598e-06,-1.59829e-05,-1.56705e-05,-1.57346e-05,-1.56665e-05,1,0.963109,0.970973,0.962118,2.76503e-06,2.61491e-06,2.63039e-06,2.61371e-06,2.4461e-05,6.00052e-05,5.40452e-05,5.40507e-05,6.09761e-07,6.1505e-07,6.11531e-07,6.11989e-07
0.0862745,0.713725,0.721569,0.545098,0.678431,0.654902,0.419608,0.596078,0.113725,0.494118,0.478431,0.517647,0.117647,0.517647,0.521569,0.533333,3.45775e-06,5.45753e-06,4.28873e-06,5.93703e-06,-3.5141e-05,-3.45011e-05,-3.48714e-05,-3.44503e-05,1,0.913515,0.952703,0.905451,6.38661e-06,6.08152e-06,6.27764e-06,6.05757e-06,9.44525e-06,1.68647e-05,1.37552e-05,1.94053e-05,1.11324e-06,1.44156e-06,1.28218e-06,1.45377e-06
0.188235,0.482353,0.631373,0.52549,0.658824,0.466667,0.392157,0.568627,0.117647,0.556863,0.290196,0.45098,0.121569,0.509804,0.494118,0.505882,0.000194841,0.00024068,0.000199024,0.000245137,-0.000123354,-0.000121421,-0.000122948,-0.000121313,1,0.893316,0.973853,0.885192,1.73493e-05,1.62891e-05,1.71036e-05,1.62055e-05,0.0011809,0.00153922,0.00120308,0.00157874,9.0507e-06,8.84519e-06,9.09927e-06,8.84904e-06
0.141176,0.231373,0.572549,0.560784,0.403922,0.552941,0.517647,0.6,0.137255,0.521569,0.545098,0.478431,0.117647,0.541176,0.498039,0.494118,1.73362e-05,2.44496e-05,1.91306e-05,2.52347e-05,-7.00387e-05,-6.89126e-05,-6.95953e-05,-6.86932e-05,1,0.897872,0.959758,0.880246,1.14355e-05,1.09109e-05,1.12387e-05,1.08299e-05,7.78598e-05,0.000122575,8.07093e-05,0.000117119,6.03725e-06,6.29993e-06,6.12905e-06,6.28142e-06
0.109804,0.470588,0.811765,0.407843,0.439216,0.8,0.592157,0.588235,0.0666667,0.521569,0.627451,0.47451,0.117647,0.505882,0.454902,0.568627,2.35497e-06,3.12483e-06,2.48531e-06,3.14496e-06,-4.72831e-05,-4.67386e-05,-4.71505e-05,-4.67551e-05,1,0.927645,0.965618,0.935046,8.96604e-06,8.75087e-06,8.86489e-06,8.76577e-06,6.56352e-06,8.93257e-06,6.15121e-06,9.12656e-06,1.25596e-06,1.58397e-06,1.48463e-06,1.53906e-06
0.231373,0.0823529,0.831373,0.815686,0.247059,0.298039,0.545098,0.258824,0.109804,0.556863,0.505882,0.498039,0.133333,0.482353,0.709804,0.635294,7.20139e-06,1.52783e-05,1.28615e-05,1.39361e-05,-3.92802e-05,-3.82701e-05,-3.85557e-05,-3.83322e-05,1,0.93977,0.956598,0.945185,7.35478e-06,6.82265e-06,6.90191e-06,6.84689e-06,3.43941e-05,7.96702e-05,6.157e-05,6.96615e-05,1.33844e-06,1.60178e-06,1.61498e-06,1.61234e-06
0.0784314,0.690196,0.337255,0.541176,0.909804,0.772549,0.521569,0.635294,0.129412,0.521569,0.454902,0.509804,0.121569,0.529412,0.537255,0.513725,8.24403e-06,8.37823e-06,9.33198e-06,1.41906e-05,-1.31543e-05,-1.30156e-05,-1.30851e-05,-1.2906e-05,1,0.974643,0.970257,0.941619,2.28127e-06,2.22641e-06,2.25609e-06,2.17575e-06,7.81536e-05,7.3157e-05,9.1596e-05,0.000144173,3.75714e-07,4.05389e-07,3.96431e-07,4.00771e-07
0.0823529,0.341176,0.188235,0.552941,0.352941,0.588235,0.72549,0.627451,0.12549,0.572549,0.396078,0.498039,0.121569,0.521569,0.509804,0.52549,2.19463e-05,3.08386e-05,2.40839e-05,3.24096e-05,-2.12184e-05,-2.0761e-05,-2.10335e-05,-2.07339e-05,1,0.957334,0.98579,0.951568,3.5524e-06,3.30535e-06,3.44329e-06,3.29367e-06,0.000166246,0.000235065,0.00017618,0.000251846,8.77747e-07,9.00869e-07,8.93201e-07,8.90167e-07
0.101961,0.862745,0.403922,0.733333,0.870588,0.521569,0.376471,0.784314,0.101961,0.364706,0.372549,0.498039,0.117647,0.490196,0.498039,0.509804,1.95307e-05,3.20622e-05,2.79385e-05,3.08034e-05,-3.03381e-05,-2.98265e-05,-3.01104e-05,-2.9854e-05,1,0.948627,0.983723,0.951822,5.0595e-06,4.82079e-06,4.94556e-06,4.82864e-06,0.000119021,0.000239801,0.000205698,0.000226569,1.39098e-06,1.39522e-06,1.37298e-06,1.39706e-06
0.0313725,0.556863,0.337255,0.580392,0.596078,0.517647,0.52549,0.541176,0.160784,0.545098,0.258824,0.564706,0.121569,0.513725,0.52549,0.513725,6.70141e-07,1.19162e-06,9.78223e-07,1.08477e-06,-8.65678e-06,-8.563e-06,-8.62713e-06,-8.57882e-06,1,0.97794,0.995675,0.982668,1.48503e-06,1.45212e-06,1.47433e-06,1.45969e-06,3.21208e-06,7.07303e-06,6.06478e-06,6.57228e-06,1.74549e-07,1.92463e-07,1.78359e-07,1.88453e-07
0.105882,0.67451,0.67451,0.301961,0.572549,0.615686,0.341176,0.662745,0.129412,0.576471,0.564706,0.439216,0.117647,0.517647,0.494118,0.529412,3.96011e-06,6.25325e-06,4.34709e-06,6.28926e-06,-3.65462e-05,-3.5894e-05,-3.6283e-05,-3.58871e-05,1,0.900594,0.948822,0.900318,6.66463e-06,6.40623e-06,6.54553e-06,6.40445e-06,1.48212e-05,2.47606e-05,1.44064e-05,2.47034e-05,1.1822e-06,1.41401e-06,1.33349e-06,1.41044e-06
0.207843,0.101961,0.772549,0.545098,0.227451,0.486275,0.517647,0.239216,0.0980392,0.678431,0.345098,0.54902,0.117647,0.513725,0.509804,0.509804,1.54674e-05,2.71666e-05,2.34168e-05,2.53603e-05,-3.688e-05,-3.6093e-05,-3.64883e-05,-3.63317e-05,1,0.921385,0.95395,0.962132,6.19961e-06,5.8771e-06,6.07427e-06,6.00647e-06,6.59209e-05,0.000156018,0.000139656,0.000157483,1.90046e-06,1.90055e-06,1.8966e-06,1.8914e-06
0.152941,0.231373,0.658824,0.517647,0.203922,0.478431,0.658824,0.443137,0.133333,0.556863,0.352941,0.541176,0.121569,0.509804,0.533333,0.490196,7.32421e-06,1.5446e-05,1.30531e-05,1.51368e-05,-4.60238e-05,-4.46683e-05,-4.5092e-05,-4.46804e-05,1,0.835619,0.876412,0.839733,8.48069e-06,7.88302e-06,8.06076e-06,7.90041e-06,2.95976e-05,7.31712e-05,6.0236e-05,7.0848e-05,1.63876e-06,2.12483e-06,2.01407e-06,2.10388e-06
